,ID,vendor+AF8-id,pickup+AF8-loc,drop+AF8-loc,driver+AF8-tip,mta+AF8-tax,distance,pickup+AF8-time,drop+AF8-time,num+AF8-passengers,toll+AF8-amount,payment+AF8-method,rate+AF8-code,stored+AF8-flag,extra+AF8-charges,improvement+AF8-charge,total+AF8-amount
11956,11956,2,162.0,170.0,2.0,0.5,0.67,4/7/2017 7:18,4/7/2017 7:24,1.0,0.0,1.0,1.0,N,0.0,0.3,8.3
11957,11957,1,163.0,48.0,0.0,0.5,0.4,4/6/2017 21:36,4/6/2017 21:40,1.0,0.0,2.0,1.0,N,0.5,0.3,5.8
11958,11958,1,161.0,237.0,1.36,0.5,1.0,4/4/2017 22:06,4/4/2017 22:11,1.0,0.0,1.0,1.0,N,0.5,0.3,8.16
11959,11959,1,132.0,100.0,0.0,0.5,17.0,4/3/2017 9:18,4/3/2017 10:26,3.0,5.76,2.0,2.0,N,0.0,0.3,58.56
11960,11960,2,162.0,100.0,0.0,0.5,1.56,4/7/2017 12:46,4/7/2017 13:00,1.0,0.0,2.0,1.0,N,0.0,0.3,11.3
11961,11961,1,231.0,148.0,1.3,0.5,1.4,4/3/2017 13:36,4/3/2017 13:49,1.0,0.0,1.0,1.0,N,0.0,0.3,11.6
11962,11962,1,237.0,158.0,5.55,0.5,4.4,4/5/2017 12:34,4/5/2017 13:05,1.0,0.0,1.0,1.0,N,0.0,0.3,27.85
11963,11963,1,236.0,163.0,1.0,0.5,1.9,4/7/2017 7:21,4/7/2017 7:30,1.0,0.0,1.0,1.0,N,0.0,0.3,10.3
11964,11964,1,43.0,142.0,2.05,0.5,1.5,4/5/2017 19:08,4/5/2017 19:17,2.0,0.0,1.0,1.0,N,1.0,0.3,12.35
11965,11965,1,161.0,142.0,2.07,0.5,1.6,4/4/2017 12:56,4/4/2017 13:16,1.0,0.0,1.0,1.0,N,0.0,0.3,15.87
11966,11966,2,239.0,238.0,1.0,0.5,0.67,4/5/2017 22:51,4/5/2017 22:54,1.0,0.0,1.0,1.0,N,0.5,0.3,6.8
11967,11967,1,161.0,164.0,1.35,0.5,0.9,4/3/2017 14:42,4/3/2017 14:49,1.0,0.0,1.0,1.0,N,0.0,0.3,8.15
11968,11968,1,186.0,161.0,2.05,0.5,1.1,4/4/2017 22:24,4/4/2017 22:31,2.0,0.0,1.0,1.0,N,0.5,0.3,10.35
11969,11969,2,107.0,231.0,0.0,0.5,2.29,4/4/2017 8:16,4/4/2017 8:29,1.0,0.0,2.0,1.0,N,0.0,0.3,11.8
11970,11970,1,79.0,249.0,1.65,0.5,1.1,4/4/2017 19:47,4/4/2017 19:53,1.0,0.0,1.0,1.0,N,1.0,0.3,9.95
11971,11971,1,141.0,229.0,0.0,0.5,0.6,4/3/2017 13:11,4/3/2017 13:17,1.0,0.0,2.0,1.0,N,0.0,0.3,6.3
11972,11972,1,237.0,140.0,1.25,0.5,1.7,4/4/2017 22:34,4/4/2017 22:41,1.0,0.0,1.0,1.0,N,0.5,0.3,10.05
11973,11973,2,145.0,50.0,15.76,0.5,2.57,4/5/2017 16:11,4/5/2017 16:30,2.0,5.76,1.0,2.0,N,4.5,0.3,78.82
11974,11974,2,158.0,233.0,2.22,0.5,3.14,4/6/2017 22:56,4/6/2017 23:13,1.0,0.0,1.0,1.0,N,0.5,0.3,17.02
11975,11975,1,170.0,238.0,2.95,0.5,3.8,4/4/2017 21:46,4/4/2017 22:01,2.0,0.0,1.0,1.0,N,0.5,0.3,17.75
11976,11976,2,237.0,162.0,1.7,0.5,0.76,4/5/2017 13:11,4/5/2017 13:18,3.0,0.0,1.0,1.0,N,0.0,0.3,8.5
11977,11977,2,234.0,229.0,2.32,0.5,1.91,4/4/2017 22:37,4/4/2017 22:44,5.0,0.0,1.0,1.0,N,0.5,0.3,11.62
11978,11978,1,142.0,142.0,0.0,0.5,0.1,4/7/2017 12:27,4/7/2017 12:29,1.0,0.0,2.0,1.0,N,0.0,0.3,4.3
11979,11979,2,87.0,230.0,3.06,0.5,4.03,4/4/2017 6:34,4/4/2017 6:50,2.0,0.0,1.0,1.0,N,0.0,0.3,18.36
11980,11980,2,107.0,148.0,1.0,0.5,1.6,4/3/2017 15:18,4/3/2017 15:33,1.0,0.0,1.0,1.0,N,0.0,0.3,12.8
11981,11981,1,13.0,87.0,1.65,0.5,1.3,4/5/2017 7:32,4/5/2017 7:39,1.0,0.0,1.0,1.0,N,0.0,0.3,9.95
11982,11982,2,229.0,126.0,0.0,0.5,8.5,4/5/2017 6:57,4/5/2017 7:22,5.0,0.0,2.0,1.0,N,0.0,0.3,26.8
11983,11983,2,107.0,262.0,3.46,0.5,3.5,4/5/2017 20:34,4/5/2017 20:55,2.0,0.0,1.0,1.0,N,0.5,0.3,20.76
11984,11984,1,107.0,170.0,2.3,0.5,1.2,4/5/2017 16:43,4/5/2017 16:52,1.0,0.0,1.0,1.0,N,1.0,0.3,11.6
11985,11985,2,234.0,236.0,0.0,0.5,3.09,4/7/2017 7:56,4/7/2017 8:15,1.0,0.0,2.0,1.0,N,0.0,0.3,15.3
11986,11986,1,238.0,238.0,0.0,0.5,0.3,4/7/2017 13:19,4/7/2017 13:21,1.0,0.0,2.0,1.0,N,0.0,0.3,4.3
11987,11987,2,113.0,231.0,0.0,0.5,1.65,4/6/2017 15:52,4/6/2017 16:09,1.0,0.0,2.0,1.0,N,0.0,0.3,11.8
11988,11988,1,238.0,166.0,0.0,0.5,1.7,4/3/2017 11:17,4/3/2017 11:23,1.0,0.0,2.0,1.0,N,0.0,0.3,8.3
11989,11989,1,186.0,48.0,3.0,0.5,1.1,4/3/2017 19:57,4/3/2017 20:05,1.0,0.0,1.0,1.0,N,1.0,0.3,12.3
11990,11990,1,249.0,148.0,2.35,0.5,2.2,4/4/2017 23:48,4/5/2017 0:00,2.0,0.0,1.0,1.0,N,0.5,0.3,14.15
11991,11991,1,142.0,246.0,0.0,0.5,2.9,4/4/2017 22:21,4/4/2017 22:42,2.0,0.0,2.0,1.0,N,0.5,0.3,16.3
11992,11992,1,161.0,161.0,1.0,0.5,0.5,4/6/2017 8:37,4/6/2017 8:41,1.0,0.0,1.0,1.0,N,0.0,0.3,6.3
11993,11993,2,43.0,239.0,1.56,0.5,1.17,4/5/2017 11:09,4/5/2017 11:17,1.0,0.0,1.0,1.0,N,0.0,0.3,9.36
11994,11994,2,239.0,161.0,1.62,0.5,2.38,4/3/2017 7:11,4/3/2017 7:21,2.0,0.0,1.0,1.0,N,0.0,0.3,12.42
11995,11995,1,238.0,161.0,2.35,0.5,2.6,4/5/2017 7:21,4/5/2017 7:34,1.0,0.0,1.0,1.0,N,0.0,0.3,14.15
11996,11996,2,170.0,74.0,2.2,0.5,4.2,4/4/2017 21:40,4/4/2017 21:55,1.0,0.0,1.0,1.0,N,0.5,0.3,18.0
11997,11997,1,231.0,158.0,2.7,0.5,1.8,4/4/2017 18:11,4/4/2017 18:21,1.0,0.0,1.0,1.0,N,1.0,0.3,13.5
11998,11998,1,48.0,45.0,0.0,0.5,4.3,4/6/2017 23:20,4/6/2017 23:47,1.0,0.0,2.0,1.0,N,0.5,0.3,20.3
11999,11999,2,234.0,231.0,2.95,0.5,2.65,4/4/2017 21:07,4/4/2017 21:18,1.0,0.0,1.0,1.0,N,0.5,0.3,14.75
12000,12000,2,142.0,142.0,0.0,0.5,0.32,4/4/2017 17:38,4/4/2017 17:40,3.0,0.0,2.0,1.0,N,1.0,0.3,5.3
12001,12001,1,161.0,234.0,1.4,0.5,1.7,4/4/2017 22:44,4/4/2017 22:51,1.0,0.0,1.0,1.0,N,0.5,0.3,10.7
12002,12002,1,48.0,161.0,1.5,0.5,0.7,4/7/2017 10:33,4/7/2017 10:39,1.0,0.0,1.0,1.0,N,0.0,0.3,7.8
12003,12003,1,237.0,163.0,0.0,0.5,0.7,4/30/2017 19:16,4/30/2017 19:20,2.0,0.0,2.0,1.0,N,0.0,0.3,5.8
12004,12004,1,144.0,40.0,0.0,0.5,3.9,4/6/2017 20:12,4/6/2017 20:30,1.0,0.0,2.0,1.0,N,0.5,0.3,16.3
12005,12005,2,143.0,231.0,4.06,0.5,4.52,4/5/2017 16:27,4/5/2017 16:52,1.0,0.0,1.0,1.0,N,1.0,0.3,24.36
12006,12006,2,132.0,100.0,0.0,0.5,19.32,4/3/2017 11:50,4/3/2017 12:42,1.0,5.76,2.0,2.0,N,0.0,0.3,58.56
12007,12007,2,249.0,237.0,2.86,0.5,3.39,4/5/2017 21:18,4/5/2017 21:33,1.0,0.0,1.0,1.0,N,0.5,0.3,17.16
12008,12008,2,142.0,48.0,1.56,0.5,0.73,4/5/2017 18:39,4/5/2017 18:47,5.0,0.0,1.0,1.0,N,1.0,0.3,9.36
12009,12009,1,107.0,127.0,0.0,0.5,11.6,4/5/2017 22:16,4/5/2017 22:48,1.0,0.0,2.0,1.0,N,0.5,0.3,37.8
12010,12010,2,43.0,75.0,2.86,0.5,3.28,4/3/2017 14:15,4/3/2017 14:31,2.0,0.0,1.0,1.0,N,0.0,0.3,17.16
12011,12011,1,107.0,145.0,4.0,0.5,3.7,4/3/2017 19:12,4/3/2017 19:28,2.0,5.76,1.0,1.0,N,1.0,0.3,26.06
12012,12012,2,262.0,224.0,2.2,0.5,4.13,4/7/2017 10:05,4/7/2017 10:22,1.0,0.0,1.0,1.0,N,0.0,0.3,19.0
12013,12013,1,13.0,13.0,0.0,0.5,0.5,4/3/2017 19:53,4/3/2017 19:58,1.0,0.0,2.0,1.0,N,0.5,0.3,6.3
12014,12014,1,132.0,68.0,8.79,0.5,18.4,4/3/2017 21:31,4/3/2017 22:12,1.0,5.78,1.0,2.0,N,0.0,0.3,67.37
12015,12015,2,263.0,262.0,0.0,0.5,0.43,4/5/2017 12:14,4/5/2017 12:19,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
12016,12016,2,50.0,48.0,0.0,0.5,0.56,4/4/2017 22:59,4/4/2017 23:03,3.0,0.0,2.0,1.0,N,0.5,0.3,6.3
12017,12017,1,88.0,246.0,3.65,0.5,3.9,4/5/2017 12:04,4/5/2017 12:27,2.0,0.0,1.0,1.0,N,0.0,0.3,21.95
12018,12018,1,162.0,68.0,1.0,0.5,2.5,4/30/2017 19:13,4/30/2017 19:28,1.0,0.0,1.0,1.0,N,0.0,0.3,13.8
12019,12019,2,170.0,137.0,0.0,0.5,0.85,4/4/2017 11:46,4/4/2017 11:52,1.0,0.0,2.0,1.0,N,0.0,0.3,6.8
12020,12020,1,234.0,161.0,4.15,0.5,2.0,4/6/2017 16:21,4/6/2017 16:54,1.0,0.0,1.0,1.0,N,1.0,0.3,24.95
12021,12021,2,138.0,107.0,10.02,0.5,9.17,4/7/2017 11:56,4/7/2017 12:32,5.0,5.76,1.0,1.0,N,0.0,0.3,50.08
12022,12022,1,75.0,42.0,0.0,0.5,1.6,4/7/2017 12:57,4/7/2017 13:06,1.0,0.0,2.0,1.0,N,0.0,0.3,8.8
12023,12023,1,186.0,233.0,2.25,0.5,0.1,4/4/2017 9:30,4/4/2017 9:46,1.0,0.0,1.0,1.0,N,0.0,0.3,13.55
12024,12024,2,231.0,107.0,1.0,0.5,2.02,4/7/2017 2:43,4/7/2017 2:52,3.0,0.0,1.0,1.0,N,0.5,0.3,11.3
12025,12025,1,230.0,230.0,3.0,0.5,0.8,4/3/2017 8:54,4/3/2017 9:02,1.0,0.0,1.0,1.0,N,0.0,0.3,9.8
12026,12026,2,13.0,239.0,2.5,0.5,6.01,4/6/2017 9:49,4/6/2017 10:18,6.0,0.0,1.0,1.0,N,0.0,0.3,27.3
12027,12027,1,68.0,234.0,0.0,0.5,1.5,4/6/2017 4:25,4/6/2017 4:32,1.0,0.0,2.0,1.0,N,0.5,0.3,8.8
12028,12028,1,138.0,87.0,7.95,0.5,12.6,4/3/2017 8:59,4/3/2017 9:43,1.0,0.0,1.0,1.0,N,0.0,0.3,47.75
12029,12029,1,166.0,239.0,1.0,0.5,1.8,4/4/2017 11:47,4/4/2017 11:57,1.0,0.0,1.0,1.0,N,0.0,0.3,10.8
12030,12030,1,113.0,4.0,0.0,0.5,1.4,4/6/2017 16:32,4/6/2017 16:43,1.0,0.0,2.0,1.0,N,1.0,0.3,10.8
12031,12031,2,142.0,141.0,2.26,0.5,2.27,4/5/2017 21:27,4/5/2017 21:38,1.0,0.0,1.0,1.0,N,0.5,0.3,13.56
12032,12032,1,161.0,100.0,1.0,0.5,0.7,4/5/2017 19:53,4/5/2017 20:01,1.0,0.0,1.0,1.0,N,1.0,0.3,9.3
12033,12033,1,143.0,151.0,1.0,0.5,1.8,4/4/2017 14:47,4/4/2017 14:58,1.0,0.0,1.0,1.0,N,0.0,0.3,11.3
12034,12034,2,230.0,80.0,5.66,0.5,6.97,4/6/2017 22:42,4/6/2017 23:18,1.0,0.0,1.0,1.0,N,0.5,0.3,33.96
12035,12035,2,261.0,231.0,0.0,0.5,0.52,4/5/2017 6:49,4/5/2017 6:51,6.0,0.0,2.0,1.0,N,0.0,0.3,4.8
12036,12036,2,132.0,7.0,7.52,0.5,14.82,4/4/2017 0:47,4/4/2017 1:08,2.0,0.0,1.0,1.0,N,0.5,0.3,49.32
12037,12037,2,170.0,186.0,2.95,0.5,1.56,4/3/2017 10:21,4/3/2017 10:36,2.0,0.0,1.0,1.0,N,0.0,0.3,14.75
12038,12038,2,100.0,161.0,1.36,0.5,0.92,4/6/2017 6:16,4/6/2017 6:22,1.0,0.0,1.0,1.0,N,0.0,0.3,8.16
12039,12039,1,48.0,237.0,3.3,0.5,2.4,4/3/2017 7:40,4/3/2017 7:58,1.0,0.0,1.0,1.0,N,0.0,0.3,16.6
12040,12040,1,237.0,141.0,1.56,0.5,1.0,4/5/2017 15:30,4/5/2017 15:38,2.0,0.0,1.0,1.0,N,0.0,0.3,9.36
12041,12041,2,236.0,144.0,0.0,0.5,5.9,4/4/2017 19:22,4/4/2017 19:39,5.0,0.0,2.0,1.0,N,1.0,0.3,21.8
12042,12042,2,138.0,137.0,6.71,0.5,9.34,4/3/2017 20:18,4/3/2017 20:36,1.0,5.76,1.0,1.0,N,0.5,0.3,40.27
12043,12043,1,170.0,50.0,0.0,0.5,2.4,4/4/2017 7:44,4/4/2017 8:10,3.0,0.0,2.0,1.0,N,0.0,0.3,17.3
12044,12044,2,100.0,230.0,1.0,0.5,0.91,4/3/2017 8:03,4/3/2017 8:11,1.0,0.0,1.0,1.0,N,0.0,0.3,8.3
12045,12045,2,114.0,36.0,6.95,0.5,6.86,4/3/2017 21:30,4/3/2017 22:02,1.0,0.0,1.0,1.0,N,0.5,0.3,34.75
12046,12046,2,239.0,143.0,0.94,0.5,0.73,4/6/2017 21:39,4/6/2017 21:44,1.0,0.0,1.0,1.0,N,0.5,0.3,7.24
12047,12047,2,229.0,162.0,1.66,0.5,0.65,4/3/2017 14:58,4/3/2017 15:08,1.0,0.0,1.0,1.0,N,0.0,0.3,9.96
12048,12048,1,239.0,238.0,1.5,0.5,1.1,4/6/2017 15:37,4/6/2017 15:44,1.0,0.0,1.0,1.0,N,0.0,0.3,8.8
12049,12049,2,166.0,142.0,2.66,0.5,2.77,4/30/2017 18:22,4/30/2017 18:36,1.0,0.0,1.0,1.0,N,0.0,0.3,15.96
12050,12050,2,141.0,263.0,0.0,0.5,1.21,4/6/2017 16:56,4/6/2017 17:02,1.0,0.0,2.0,1.0,N,1.0,0.3,8.3
12051,12051,1,230.0,189.0,9.8,0.5,9.4,4/4/2017 21:30,4/4/2017 22:03,1.0,0.0,1.0,1.0,N,0.5,0.3,42.6
12052,12052,1,264.0,141.0,0.0,0.5,0.8,4/4/2017 17:22,4/4/2017 17:27,1.0,0.0,2.0,1.0,N,1.0,0.3,6.8
12053,12053,1,233.0,209.0,0.0,0.5,4.4,4/5/2017 9:59,4/5/2017 10:16,2.0,0.0,2.0,1.0,N,0.0,0.3,17.3
12054,12054,2,138.0,233.0,7.01,0.5,8.3,4/5/2017 9:53,4/5/2017 10:25,1.0,5.76,1.0,1.0,N,0.0,0.3,42.07
12055,12055,1,262.0,151.0,10.0,0.5,3.7,4/6/2017 21:14,4/6/2017 21:40,1.0,0.0,1.0,1.0,N,0.5,0.3,28.8
12056,12056,1,164.0,164.0,0.0,0.5,0.6,4/6/2017 10:12,4/6/2017 10:19,1.0,0.0,2.0,1.0,N,0.0,0.3,6.8
12057,12057,2,233.0,137.0,1.58,0.5,0.7,4/3/2017 18:23,4/3/2017 18:27,2.0,0.0,1.0,1.0,N,1.0,0.3,7.88
12058,12058,2,151.0,238.0,0.96,0.5,0.64,4/3/2017 12:08,4/3/2017 12:11,1.0,0.0,1.0,1.0,N,0.0,0.3,5.76
12059,12059,2,162.0,230.0,2.0,0.5,1.03,4/6/2017 1:36,4/6/2017 1:42,1.0,0.0,1.0,1.0,N,0.5,0.3,9.3
12060,12060,2,140.0,161.0,0.0,0.5,2.2,4/7/2017 10:30,4/7/2017 10:45,1.0,0.0,2.0,1.0,N,0.0,0.3,12.8
12061,12061,1,239.0,230.0,0.0,0.5,2.2,4/6/2017 17:27,4/6/2017 17:48,4.0,0.0,2.0,1.0,N,1.0,0.3,15.8
12062,12062,1,87.0,162.0,2.0,0.5,5.3,4/4/2017 11:06,4/4/2017 11:30,1.0,0.0,1.0,1.0,N,0.0,0.3,22.8
12063,12063,2,238.0,142.0,1.66,0.5,1.23,4/4/2017 16:49,4/4/2017 16:55,1.0,0.0,1.0,1.0,N,1.0,0.3,9.96
12064,12064,2,234.0,143.0,0.0,0.5,3.81,4/4/2017 18:18,4/4/2017 18:40,1.0,0.0,2.0,1.0,N,1.0,0.3,18.3
12065,12065,2,158.0,231.0,3.39,0.5,1.46,4/6/2017 16:53,4/6/2017 17:07,1.0,0.0,1.0,1.0,N,1.0,0.3,14.69
12066,12066,2,237.0,41.0,3.56,0.5,4.46,4/4/2017 23:10,4/4/2017 23:29,1.0,0.0,1.0,1.0,N,0.5,0.3,21.36
12067,12067,2,79.0,144.0,0.0,0.5,1.3,4/6/2017 18:45,4/6/2017 19:01,1.0,0.0,2.0,1.0,N,1.0,0.3,12.8
12068,12068,1,211.0,262.0,3.95,0.5,5.2,4/6/2017 21:30,4/6/2017 21:51,1.0,0.0,1.0,1.0,N,0.5,0.3,23.75
12069,12069,1,264.0,238.0,2.0,0.5,1.7,4/4/2017 18:23,4/4/2017 18:31,1.0,0.0,1.0,1.0,N,1.0,0.3,11.8
12070,12070,1,100.0,163.0,1.55,0.5,1.4,4/5/2017 7:36,4/5/2017 7:43,1.0,0.0,1.0,1.0,N,0.0,0.3,9.35
12071,12071,1,113.0,170.0,2.15,0.5,1.6,4/4/2017 13:45,4/4/2017 13:58,1.0,0.0,1.0,1.0,N,0.0,0.3,12.95
12072,12072,2,230.0,211.0,0.0,0.5,2.54,4/4/2017 13:03,4/4/2017 13:24,1.0,0.0,2.0,1.0,N,0.0,0.3,14.8
12073,12073,1,238.0,181.0,7.85,0.5,9.5,4/6/2017 8:07,4/6/2017 8:59,1.0,0.0,1.0,1.0,N,0.0,0.3,47.15
12074,12074,2,68.0,186.0,2.64,0.5,0.88,4/5/2017 19:33,4/5/2017 19:42,1.0,0.0,1.0,1.0,N,1.0,0.3,11.44
12075,12075,2,142.0,237.0,0.0,0.5,1.83,4/5/2017 22:07,4/5/2017 22:15,1.0,0.0,2.0,1.0,N,0.5,0.3,9.3
12076,12076,2,234.0,170.0,1.16,0.5,0.44,4/5/2017 13:09,4/5/2017 13:14,1.0,0.0,1.0,1.0,N,0.0,0.3,6.96
12077,12077,1,239.0,239.0,1.55,0.5,0.4,4/5/2017 18:26,4/5/2017 18:30,1.0,0.0,1.0,1.0,N,1.0,0.3,7.85
12078,12078,1,140.0,239.0,1.5,0.5,2.5,4/6/2017 17:16,4/6/2017 17:31,2.0,0.0,1.0,1.0,N,1.0,0.3,15.3
12079,12079,2,161.0,162.0,1.36,0.5,0.49,4/3/2017 17:25,4/3/2017 17:30,1.0,0.0,1.0,1.0,N,1.0,0.3,8.16
12080,12080,2,161.0,140.0,1.86,0.5,1.54,4/5/2017 22:08,4/5/2017 22:17,1.0,0.0,1.0,1.0,N,0.5,0.3,11.16
12081,12081,1,141.0,141.0,1.05,0.5,0.5,4/6/2017 12:34,4/6/2017 12:39,2.0,0.0,1.0,1.0,N,0.0,0.3,6.35
12082,12082,1,246.0,68.0,0.0,0.5,0.5,4/4/2017 11:15,4/4/2017 11:20,2.0,0.0,2.0,1.0,N,0.0,0.3,5.8
12083,12083,1,162.0,144.0,0.0,0.5,2.6,4/3/2017 12:18,4/3/2017 12:39,1.0,0.0,2.0,1.0,N,0.0,0.3,14.8
12084,12084,2,237.0,163.0,0.0,0.5,0.96,4/3/2017 17:52,4/3/2017 17:59,1.0,0.0,2.0,1.0,N,1.0,0.3,8.3
12085,12085,2,230.0,48.0,1.7,0.5,1.05,4/5/2017 22:59,4/5/2017 23:04,1.0,0.0,1.0,1.0,N,0.5,0.3,8.5
12086,12086,1,246.0,48.0,2.2,0.5,1.4,4/6/2017 20:43,4/6/2017 20:51,1.0,0.0,1.0,1.0,N,0.5,0.3,11.0
12087,12087,2,79.0,42.0,7.14,0.5,7.35,4/7/2017 2:37,4/7/2017 3:00,1.0,0.0,1.0,1.0,N,0.5,0.3,30.94
12088,12088,1,163.0,143.0,0.0,0.5,2.0,4/6/2017 13:21,4/6/2017 13:38,1.0,0.0,2.0,1.0,N,0.0,0.3,12.8
12089,12089,1,141.0,237.0,1.7,0.5,0.7,4/4/2017 16:57,4/4/2017 17:01,1.0,0.0,1.0,1.0,N,1.0,0.3,8.5
12090,12090,1,137.0,162.0,0.0,0.5,0.9,4/5/2017 12:04,4/5/2017 12:14,1.0,0.0,2.0,1.0,N,0.0,0.3,8.3
12091,12091,2,88.0,137.0,3.46,0.5,4.28,4/5/2017 11:49,4/5/2017 12:07,2.0,0.0,1.0,1.0,N,0.0,0.3,20.76
12092,12092,1,13.0,231.0,1.25,0.5,0.8,4/7/2017 8:09,4/7/2017 8:13,1.0,0.0,1.0,1.0,N,0.0,0.3,6.55
12093,12093,1,234.0,164.0,2.65,0.5,0.8,4/4/2017 17:53,4/4/2017 18:11,3.0,0.0,1.0,1.0,N,1.0,0.3,15.95
12094,12094,2,236.0,262.0,1.76,0.5,1.0,4/3/2017 10:00,4/3/2017 10:10,1.0,0.0,1.0,1.0,N,0.0,0.3,10.56
12095,12095,1,158.0,113.0,1.0,0.5,0.7,4/6/2017 12:12,4/6/2017 12:21,1.0,0.0,1.0,1.0,N,0.0,0.3,8.8
12096,12096,1,68.0,170.0,0.0,0.5,0.9,4/5/2017 2:30,4/5/2017 2:36,1.0,0.0,4.0,1.0,N,0.5,0.3,7.3
12097,12097,1,229.0,166.0,2.0,0.5,4.8,4/7/2017 8:23,4/7/2017 8:49,1.0,0.0,1.0,1.0,N,0.0,0.3,22.3
12098,12098,1,48.0,161.0,1.45,0.5,1.0,4/6/2017 5:58,4/6/2017 6:03,1.0,0.0,1.0,1.0,N,0.5,0.3,8.75
12099,12099,2,137.0,236.0,0.0,0.5,3.32,4/4/2017 21:28,4/4/2017 21:42,1.0,0.0,2.0,1.0,N,0.5,0.3,14.8
12100,12100,2,100.0,114.0,0.0,0.5,2.76,4/6/2017 21:41,4/6/2017 21:56,1.0,0.0,2.0,1.0,N,0.5,0.3,13.8
12101,12101,2,237.0,100.0,2.5,0.5,1.66,4/5/2017 19:03,4/5/2017 19:24,2.0,0.0,1.0,1.0,N,1.0,0.3,17.3
12102,12102,1,236.0,75.0,0.0,0.5,1.2,4/4/2017 22:10,4/4/2017 22:15,1.0,0.0,2.0,1.0,N,0.5,0.3,7.3
12103,12103,1,238.0,238.0,1.0,0.5,0.4,4/7/2017 12:10,4/7/2017 12:14,1.0,0.0,1.0,1.0,N,0.0,0.3,6.3
12104,12104,1,230.0,100.0,0.0,0.5,0.1,4/6/2017 11:08,4/6/2017 11:09,1.0,0.0,3.0,1.0,N,0.0,0.3,3.3
12105,12105,1,137.0,233.0,0.0,0.5,0.7,4/7/2017 8:04,4/7/2017 8:09,1.0,0.0,2.0,1.0,N,0.0,0.3,5.8
12106,12106,2,68.0,90.0,1.16,0.5,0.59,4/5/2017 13:21,4/5/2017 13:26,1.0,0.0,1.0,1.0,N,0.0,0.3,6.96
12107,12107,2,236.0,141.0,1.76,0.5,1.24,4/5/2017 9:03,4/5/2017 9:13,1.0,0.0,1.0,1.0,N,0.0,0.3,10.56
12108,12108,2,113.0,234.0,0.0,0.5,0.54,4/4/2017 11:50,4/4/2017 11:54,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
12109,12109,1,100.0,90.0,1.0,0.5,0.5,4/3/2017 23:15,4/3/2017 23:18,1.0,0.0,1.0,1.0,N,0.5,0.3,6.3
12110,12110,1,68.0,48.0,0.0,0.5,1.5,4/6/2017 2:41,4/6/2017 2:46,3.0,0.0,2.0,1.0,N,0.5,0.3,7.8
12111,12111,1,236.0,161.0,0.0,0.5,2.5,4/6/2017 7:19,4/6/2017 7:33,1.0,0.0,2.0,1.0,N,0.0,0.3,12.3
12112,12112,2,166.0,74.0,2.16,0.5,1.67,4/4/2017 20:24,4/4/2017 20:37,1.0,0.0,1.0,1.0,N,0.5,0.3,12.96
12113,12113,1,142.0,164.0,1.75,0.5,1.9,4/7/2017 7:10,4/7/2017 7:18,1.0,0.0,1.0,1.0,N,0.0,0.3,10.55
12114,12114,2,231.0,161.0,0.0,0.5,3.77,4/4/2017 7:26,4/4/2017 7:44,1.0,0.0,2.0,1.0,N,0.0,0.3,15.8
12115,12115,2,142.0,41.0,3.32,0.5,3.0,4/6/2017 14:38,4/6/2017 14:55,1.0,0.0,1.0,1.0,N,0.0,0.3,16.62
12116,12116,2,132.0,132.0,0.0,0.5,0.01,4/6/2017 20:31,4/6/2017 20:31,1.0,0.0,2.0,1.0,N,0.5,0.3,3.8
12117,12117,2,238.0,142.0,1.0,0.5,1.12,4/3/2017 17:51,4/3/2017 18:02,1.0,0.0,1.0,1.0,N,1.0,0.3,10.3
12118,12118,2,236.0,75.0,1.26,0.5,0.97,4/4/2017 15:18,4/4/2017 15:23,1.0,0.0,1.0,1.0,N,0.0,0.3,7.56
12119,12119,2,229.0,186.0,0.0,0.5,2.2,4/7/2017 14:21,4/7/2017 14:51,1.0,0.0,2.0,1.0,N,0.0,0.3,19.3
12120,12120,1,231.0,231.0,1.0,0.5,0.6,4/5/2017 10:53,4/5/2017 10:59,4.0,0.0,1.0,1.0,N,0.0,0.3,7.3
12121,12121,2,234.0,170.0,0.0,0.5,1.3,4/4/2017 22:02,4/4/2017 22:09,1.0,0.0,2.0,1.0,N,0.5,0.3,8.3
12122,12122,2,236.0,230.0,0.0,0.5,1.65,4/4/2017 18:43,4/4/2017 18:58,5.0,0.0,2.0,1.0,N,1.0,0.3,12.8
12123,12123,1,233.0,165.0,5.06,0.5,14.0,4/6/2017 21:41,4/6/2017 22:22,1.0,5.76,1.0,1.0,Y,0.5,0.3,55.62
12124,12124,1,233.0,162.0,1.45,0.5,0.9,4/6/2017 6:55,4/6/2017 6:59,1.0,0.0,1.0,1.0,N,0.0,0.3,7.25
12125,12125,2,186.0,164.0,1.45,0.5,0.64,4/7/2017 8:43,4/7/2017 8:47,1.0,0.0,1.0,1.0,N,0.0,0.3,7.25
12126,12126,2,237.0,237.0,0.96,0.5,0.43,4/7/2017 13:00,4/7/2017 13:04,5.0,0.0,1.0,1.0,N,0.0,0.3,5.76
12127,12127,2,113.0,231.0,0.0,0.5,1.22,4/4/2017 13:46,4/4/2017 13:58,2.0,0.0,2.0,1.0,N,0.0,0.3,9.8
12128,12128,2,186.0,88.0,0.0,0.5,3.8,4/7/2017 7:50,4/7/2017 8:18,1.0,0.0,2.0,1.0,N,0.0,0.3,19.8
